15-2-3 20:39:55.9|Info|Bootstrap|Starting NzbDrone - /usr/lib/sonarr/NzbDrone.exe - Version 2.0.0.2722
15-2-3 20:40:00.3|Debug|MigrationLogger|Took: 00:00:00.0195380
15-2-3 20:40:00.3|Info|MigrationLogger|*** 65: make_scene_numbering_nullable migrating ***
15-2-3 20:40:00.3|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:40:00.3|Info|make_scene_numbering_nullable|Starting migration to 65
15-2-3 20:40:00.3|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (65, '2015-02-04T02:40:00', 'make_scene_numbering_nullable')
15-2-3 20:40:00.3|Debug|MigrationLogger|Committing Transaction
15-2-3 20:40:00.3|Debug|MigrationLogger|65: make_scene_numbering_nullable migrated
15-2-3 20:40:00.3|Debug|MigrationLogger|Took: 00:00:00.0125610
15-2-3 20:40:00.3|Info|MigrationLogger|*** 66: add_tags migrating ***
15-2-3 20:40:00.3|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:40:00.3|Info|add_tags|Starting migration to 66
15-2-3 20:40:00.3|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (66, '2015-02-04T02:40:00', 'add_tags')
15-2-3 20:40:00.3|Debug|MigrationLogger|Committing Transaction
15-2-3 20:40:00.3|Debug|MigrationLogger|66: add_tags migrated
15-2-3 20:40:00.3|Debug|MigrationLogger|Took: 00:00:00.0117100
15-2-3 20:40:00.3|Info|MigrationLogger|*** 67: add_added_to_series migrating ***
15-2-3 20:40:00.3|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:40:00.3|Info|add_added_to_series|Starting migration to 67
15-2-3 20:40:00.3|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (67, '2015-02-04T02:40:00', 'add_added_to_series')
15-2-3 20:40:00.3|Debug|MigrationLogger|Committing Transaction
15-2-3 20:40:00.3|Debug|MigrationLogger|67: add_added_to_series migrated
15-2-3 20:40:00.3|Debug|MigrationLogger|Took: 00:00:00.0129190
15-2-3 20:40:00.3|Info|MigrationLogger|*** 68: add_release_restrictions migrating ***
15-2-3 20:40:00.3|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:40:00.3|Info|add_release_restrictions|Starting migration to 68
15-2-3 20:40:00.3|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (68, '2015-02-04T02:40:00', 'add_release_restrictions')
15-2-3 20:40:00.3|Debug|MigrationLogger|Committing Transaction
15-2-3 20:40:00.3|Debug|MigrationLogger|68: add_release_restrictions migrated
15-2-3 20:40:00.3|Debug|MigrationLogger|Took: 00:00:00.0151540
15-2-3 20:40:00.3|Info|MigrationLogger|*** 69: quality_proper migrating ***
15-2-3 20:40:00.3|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:40:00.3|Info|quality_proper|Starting migration to 69
15-2-3 20:40:00.3|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (69, '2015-02-04T02:40:00', 'quality_proper')
15-2-3 20:40:00.3|Debug|MigrationLogger|Committing Transaction
15-2-3 20:40:00.3|Debug|MigrationLogger|69: quality_proper migrated
15-2-3 20:40:00.3|Debug|MigrationLogger|Took: 00:00:00.0143690
15-2-3 20:40:00.4|Info|MigrationLogger|*** 70: delay_profile migrating ***
15-2-3 20:40:00.4|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:40:00.4|Info|delay_profile|Starting migration to 70
15-2-3 20:40:00.4|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (70, '2015-02-04T02:40:00', 'delay_profile')
15-2-3 20:40:00.4|Debug|MigrationLogger|Committing Transaction
15-2-3 20:40:00.4|Debug|MigrationLogger|70: delay_profile migrated
15-2-3 20:40:00.4|Debug|MigrationLogger|Took: 00:00:00.0150810
15-2-3 20:40:00.4|Info|MigrationLogger|*** 71: unknown_quality_in_profile migrating ***
15-2-3 20:40:00.4|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:40:00.4|Info|unknown_quality_in_profile|Starting migration to 71
15-2-3 20:40:00.4|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (71, '2015-02-04T02:40:00', 'unknown_quality_in_profile')
15-2-3 20:40:00.4|Debug|MigrationLogger|Committing Transaction
15-2-3 20:40:00.4|Debug|MigrationLogger|71: unknown_quality_in_profile migrated
15-2-3 20:40:00.4|Debug|MigrationLogger|Took: 00:00:00.0143960
15-2-3 20:40:00.4|Info|MigrationLogger|*** 72: history_downloadId migrating ***
15-2-3 20:40:00.4|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:40:00.4|Info|history_downloadId|Starting migration to 72
15-2-3 20:40:00.4|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (72, '2015-02-04T02:40:00', 'history_downloadId')
15-2-3 20:40:00.4|Debug|MigrationLogger|Committing Transaction
15-2-3 20:40:00.4|Debug|MigrationLogger|72: history_downloadId migrated
15-2-3 20:40:00.4|Debug|MigrationLogger|Took: 00:00:00.0152090
15-2-3 20:40:00.4|Info|MigrationLogger|*** 73: clear_ratings migrating ***
15-2-3 20:40:00.4|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:40:00.4|Info|clear_ratings|Starting migration to 73
15-2-3 20:40:00.4|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (73, '2015-02-04T02:40:00', 'clear_ratings')
15-2-3 20:40:00.4|Debug|MigrationLogger|Committing Transaction
15-2-3 20:40:00.4|Debug|MigrationLogger|73: clear_ratings migrated
15-2-3 20:40:00.4|Debug|MigrationLogger|Took: 00:00:00.0144900
15-2-3 20:40:00.4|Info|MigrationLogger|*** 74: disable_eztv migrating ***
15-2-3 20:40:00.4|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:40:00.4|Info|disable_eztv|Starting migration to 74
15-2-3 20:40:00.4|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (74, '2015-02-04T02:40:00', 'disable_eztv')
15-2-3 20:40:00.4|Debug|MigrationLogger|Committing Transaction
15-2-3 20:40:00.4|Debug|MigrationLogger|74: disable_eztv migrated
15-2-3 20:40:00.4|Debug|MigrationLogger|Took: 00:00:00.0104570
15-2-3 20:40:00.4|Info|MigrationLogger|*** 75: force_lib_update migrating ***
15-2-3 20:40:00.4|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:40:00.4|Info|force_lib_update|Starting migration to 75
15-2-3 20:40:00.4|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (75, '2015-02-04T02:40:00', 'force_lib_update')
15-2-3 20:40:00.4|Debug|MigrationLogger|Committing Transaction
15-2-3 20:40:00.5|Debug|MigrationLogger|75: force_lib_update migrated
15-2-3 20:40:00.5|Debug|MigrationLogger|Took: 00:00:00.0144340
15-2-3 20:40:00.5|Debug|MigrationLogger|Took: 00:00:01.3391550
15-2-3 20:40:00.5|Info|Router|Application mode: Interactive
15-2-3 20:40:00.5|Debug|Router|Console selected
15-2-3 20:40:00.5|Info|OwinHostController|Listening on the following URLs:
15-2-3 20:40:00.5|Info|OwinHostController|  http://*:8989/
15-2-3 20:40:00.7|Debug|OwinAppFactory|Attaching NzbDroneVersionMiddleWare to host
15-2-3 20:40:00.7|Debug|OwinAppFactory|Attaching SignalRMiddleWare to host
15-2-3 20:40:00.7|Debug|OwinAppFactory|Attaching NancyMiddleWare to host
15-2-3 20:40:00.7|Info|NancyBootstrapper|Starting NzbDrone API
15-2-3 20:40:01.2|Trace|EventAggregator|Publishing ApplicationStartedEvent
15-2-3 20:40:01.5|Trace|EventAggregator|ApplicationStartedEvent -> DownloadClientFactory
15-2-3 20:40:01.5|Debug|DownloadClientFactory|Initializing Providers. Count 8
15-2-3 20:40:01.5|Trace|EventAggregator|ApplicationStartedEvent <- DownloadClientFactory
15-2-3 20:40:01.5|Trace|EventAggregator|ApplicationStartedEvent -> IndexerFactory
15-2-3 20:40:01.5|Debug|IndexerFactory|Initializing Providers. Count 11
15-2-3 20:40:01.5|Trace|EventAggregator|ApplicationStartedEvent <- IndexerFactory
15-2-3 20:40:01.5|Trace|EventAggregator|ApplicationStartedEvent -> ReconfigureLogging
15-2-3 20:40:02.5|Info|ProfileService|Setting up default quality profiles
15-2-3 20:40:03.5|Info|SceneMappingService|Updating Scene mappings
15-2-3 20:40:04.2|Info|HousekeepingService|Running housecleaning tasks
15-2-3 20:40:04.5|Info|Database|Vacuuming database
15-2-3 20:40:04.5|Info|Database|Database Compressed
15-2-3 20:40:21.1|Warn|GlobalExceptionHandlers|SignalR Heartbeat error.
